,feat1,feat2,feat3,feat4,feat5,feat6,feat7,feat8,feat9,feat10,FLAG
20,0.04362005691939748,-1.52996861114549,0.39724020714263564,-0.2907605858912711,-0.31640328211636354,0.21624251624666105,0.3508393040521015,0.11973132316640045,-0.041748126736063595,-0.0014523659594786183,0
21,-1.3115428398787219,1.7231127633226775,-0.4702064673234369,0.19586445361973634,-0.1492156616629015,-0.669814746844312,-0.19725222414064905,0.2503890533685912,-1.2591330847030526,-0.43532562787796186,0
22,-1.0278089710119205,0.7790316395484762,-0.3791625564885576,0.5067395429255951,-0.2632264195419788,-0.670658627820284,-0.30852897775091154,-0.3788371617253409,0.4201425373509802,0.07191152420926879,0
23,0.1155803282124411,-1.600505951585524,0.3061323477018821,-0.11975408699316716,0.01984127825404088,0.1382809794521783,0.3993176320863633,0.13120739290690872,-0.09039372167871172,-0.011984557326111155,0
24,-1.3233447033746084,1.4810528435156889,-1.4124579181894952,-1.6791607835661693,0.7486705796249206,-1.5345129814276366,-0.8929606313316357,-0.8044051919864473,1.4558789188418662,0.4063420600270698,0
25,0.03919485792837345,-1.579725823693301,0.292287923182742,-0.2514636387048828,-0.32093521253879714,0.18886159747844974,0.3732344052294859,0.09990485409138322,-0.07554413453974992,-0.0038365135429648456,0
26,-0.7632933620737645,0.005781697919035448,-2.151232678429688,-5.371338167176458,2.168945125292632,-2.1719561973737616,-1.070511889469568,-1.2541385799193272,1.96157922411995,0.6385577549102146,0
27,-0.041199253331731224,3.129050663210434,-0.2285362789124341,-0.23549021977679677,-0.05063304709129252,0.11986718722231668,0.8910941216164308,0.5962633939333882,-0.6737253072322403,-0.7921601440882796,0
28,-1.024065468530298,0.7834618229870847,-0.24974147268926802,0.7943456456449759,-0.4054746051684581,-0.5524289313952944,-0.20474829995281857,-0.19501535348666557,0.07146758032684243,-0.021870008805561923,0
29,-0.4662385248292065,-0.22122933855699847,-0.8146537439085937,-2.947559319491462,0.927014151410386,-1.0305933826030613,-0.27367209314119956,-0.3869829944905899,-0.12408565500905194,-0.0080356790456165,0
30,-0.8591600213702019,0.3329866113813156,-0.12140687810355891,1.2727772904205081,-0.5944853942016491,-0.25166657940856396,-0.13841798733216104,-0.2046581517194331,0.641589056352024,0.15279934337187673,0
31,-0.8916260032775312,0.41420208456696667,-0.10082228601120903,1.1956539634686425,-0.5519146891641291,-0.1943452382955087,-0.1480557547423043,-0.1258882238859853,0.6541086722534382,0.15571171232462963,0
32,-1.0535917881221633,0.9778820665813558,-0.17377324649326972,0.8637733193169201,-0.4559039747365271,-0.5255085225999678,-0.12055974958240522,-0.033731635413455544,-0.411316732833044,-0.19467611563861445,0
33,-0.8610687543151794,0.2997980713688317,-0.10596516778926021,1.2863083110181563,-0.6142640050168344,-0.3340034183405295,-0.1325411525174738,-0.22955265060658106,0.6305226962815116,0.1537138361072014,0
34,-0.5644523165016241,1.5931546895901525,-0.20974281124788796,0.6950542002004528,-0.4280566815251756,-0.5807109557407879,0.12853695001328866,0.1813333017816339,-0.9635021097970842,0.4635425818055398,0
35,-0.6163961196380403,-0.2123240249996007,-1.611847780879883,-4.269092500368205,1.484960254714117,-1.5570982889641916,-0.7345444635176298,-0.8644502441423232,1.2801991294412545,0.43157544448659285,0
36,-0.9421193404553999,0.9395839380386832,-0.5688167645586487,0.965418723192265,-0.25944497098608593,0.8365972125029307,-0.06529213592954863,-0.03777058346259283,0.43467225621664857,0.07099689899334709,0
37,-1.4467171295949282,2.709574751876272,-1.8855013578026107,-0.8605431822975584,0.9074322932215484,2.119147996202565,-0.26639088810387,0.0714338214861935,-0.30040006928341995,0.0053723386301995375,0
38,-1.2992027870322058,1.335342946900887,-1.3106143151500504,-1.3239969451972258,0.9918839928051031,-1.5920953382294691,-0.8262925904996514,-0.859799320692414,1.224079079462804,0.348126196509068,0
39,-1.2741164687901056,1.4539349083842477,-1.1401364158472347,-1.3177230542814806,0.5677901480049575,-1.3774606591755634,-0.7737620184980368,-0.5909635909758891,1.208083168419692,0.2925149039047159,0
40,0.892850332344344,-1.3492772650575215,0.20894734680557325,-0.1635382871225714,-0.2798119251378869,0.20266848509337212,-0.04479755322599704,0.13845597138643564,-0.09713366897556193,-0.05937974122480708,0
41,0.03623464545105201,-1.4855616110130552,0.30731305048517604,-0.3203773963991862,-0.29308279050761304,0.32731857120228486,0.36461654135131144,0.057968500069082655,-0.08179367533773933,-0.0006651043307608152,0
42,-0.7096918283031883,-0.014720435826846071,-2.1880698973890396,-5.239235819457544,2.562017251462675,-2.196436027898202,-1.0133253714465567,-1.2225919801450318,1.9466188422497062,0.6384356509696798,0
43,-1.178286224377661,1.2253570948169281,-0.8727738854854253,0.242911844866477,0.09061564971592465,0.6119436774691072,-0.2798943340492165,-0.13681907467233143,0.5458766373529894,0.1419791737515649,0
44,-1.5243973563953779,15.866828412569706,41.821961127272445,-9.762427933539032,5.605448393160171,8.557465423429106,-7.430438397557212,-2.9729295739935293,8.31689904656294,1.4328743309478187,0
45,-0.7415297664371394,1.6007626041665663,-1.2757050248013933,-1.455056674466611,0.6155212835315214,-1.5734453975447276,-0.7265637826915627,-0.8511828599644453,1.4528692129652945,0.5354750032366221,0
46,-0.1763272119447649,3.713203031781943,-1.1635217659750183,-1.2567253276850516,0.5695004620811086,0.2477586323506723,0.49263294969090327,0.3271557907587279,-0.7747857338960437,-0.6513136873189879,0
47,-0.9355767967125704,0.986639178428856,-0.6808064840135045,1.047092435603854,-0.09799581235114696,1.073073397250497,-0.08394591135032196,0.01438721890010422,0.31076186570097464,0.1053242718185624,0
48,-1.2037147864237485,2.9076583578647948,2.0931040569964168,-0.3932969159900695,0.06674814338412821,-0.07409606008728255,-0.3446641193835628,1.2183540659818124,-0.7247543597531849,-0.2019931020616244,0
49,-0.7331269075803633,0.690240890159955,0.05207115857753108,1.0888506406087286,-0.5413091076948465,-0.22487657224731947,-0.04194811943838062,-0.025173195232647355,0.5543411076859426,0.13121843874843972,0
50,0.04200621236830695,-1.5615152656261782,0.3510763987692879,-0.259602250606019,-0.28900726775895086,0.20637166309066235,0.35949114831414697,0.035253705205141726,-0.08441156543075076,-0.006552170456421519,0
51,-0.028725358173857844,-1.3912200700426922,0.06964761244185745,-0.33871337799389756,-0.22306825379935497,0.7747228805606242,0.4001002316201825,0.15024622059869433,-0.0830981181232769,0.005385023525859994,0
52,0.03851372559487505,-1.5191169067182084,0.32057585726636656,-0.3235538300689073,-0.3316149884147398,0.23398211901483976,0.3522550917529367,0.12815204868528896,-0.03558698275439232,0.0028352164882441888,0
53,0.04449783024370663,-1.5812542832187144,0.29325597994170227,-0.24231197284955452,-0.2974192442446028,0.18539518959878815,0.3750353573149842,0.10202770057341305,-0.07642084729543713,-0.004351926898271489,0
54,0.028162821018794956,-1.5649587402989813,0.289388380536969,-0.27128416255643656,-0.3497315250888531,0.18981529484263385,0.3710078978077087,0.10239760171034945,-0.09473484019004363,-0.009547731787664727,0
55,-0.1629097295330732,-1.087090130500362,-0.06386359304255348,-1.0912246009254847,-0.0010542195290005243,-0.18719567152059322,0.1911041620557675,0.045515753659743974,-0.2837734531702306,-0.06820268485596276,0
56,-1.46533990218237,1.836512175824506,-1.625551492280561,-1.8166320770226132,0.8773606681473116,-1.168633391250847,-0.8594846820875832,-0.6507120327851704,0.9727182759547716,0.24245233679504183,0
57,-0.2754468931649628,0.982469539791829,0.0032245811433105967,0.8738920354255922,-0.4986514376368191,-0.4421881986983746,0.21468514547181816,-0.2965389361469843,0.678548389382117,0.2752584168087101,0
58,-1.3565043493635807,1.5678571255428908,-1.2276728029742532,-0.853028578928741,0.5205251846576904,-0.2873039346423671,-0.6023300792819247,-0.42769782119413075,0.7412524069813954,0.20130912414762878,0
59,-1.3208028871662918,2.11189012079457,0.02028978965411843,0.29410883024678813,0.2469305272729695,-0.3879527994223578,-0.1328342082767529,0.9723822574296723,-1.488828444600725,-0.5329984699248922,0
60,-0.8774021860394855,0.8280021333359083,-0.057619607529463615,0.9757356992502001,-0.4905656326034497,-0.3011747943419056,-0.056877127348756,-0.025459327035381743,0.17332184469433126,0.023416812200711776,0
61,0.04829958600561582,-1.5044609735310588,0.24290228075383494,-0.42260604870410956,-0.284733919449374,0.13486851433008681,0.32446064543011804,0.02090418484080241,-0.016514845028373474,0.01864060565957293,0
62,-0.16629779443367138,-1.158575376021096,-0.2247570411354145,-1.418005114320747,0.16375287723914658,-0.3209694739196238,0.05550616037483144,-0.1651684789838845,0.2544101823126859,0.10017374283354204,0
63,0.22275408683724285,-1.5911125005266653,0.32260487697765106,0.06240912003868011,0.5648162655024784,0.046514512724668125,0.44094914980678235,0.1980983825081356,-0.1811182891851244,-0.04598449195779301,0
64,-1.5740143108725515,2.381261578268908,-2.951511662377335,-1.8601555991794188,2.0208568212788753,2.3648560851928737,-0.6800898275521885,-0.5955197112807753,1.831041187212342,0.6124430532099678,0
65,6.318220782984434,1.1156736017130415,-0.1863972497751621,-0.21576712767562678,-0.6894159157382435,-0.05350511384750855,1.0619106881355866,-0.269972833046155,0.5352717459463235,-0.4037728532409813,0
66,0.052835369993918996,-1.516418274072665,0.46926150264212824,-0.2680111082453214,-0.18087841247059466,0.229164014321154,0.3366777117900531,-0.08630506741808901,-0.12193924841292708,-0.01272462463626121,0
67,-1.1552327885326943,1.3021342881730391,-1.1061102419196944,-0.9416278003050695,0.4164098501446619,-1.2326382742405344,-0.6953343801918643,-0.705333779619987,1.0020254101956256,0.32351681926802933,0
68,-0.10084215064218306,-0.8052573025981353,-0.4413945935214291,-0.6184794159822068,0.12337516134840729,1.9718839051023238,0.46179147003515447,0.3145137610051194,-0.2551264843406295,-0.020914476255974677,0
69,-1.1514260439505997,1.8576935901491711,0.8781912832687727,0.19532507630598026,-0.16978963212069634,-0.2106353876434898,-0.32193874124562316,0.9393406737443178,-0.16446815210288118,-0.16766597677566267,0
70,-0.9196750701988752,0.64017175300919,-0.02611876904020347,1.0314071434155472,-0.4609829823706655,-0.0941329066359654,-0.18211844581521328,-0.04369231840831012,0.5550605653049006,0.11666526074581213,0
71,-1.3660862415967163,1.9809127992982687,-1.0138508445804788,-0.3615915603942873,0.3657884281382162,0.5657649621827708,-0.32659016004379704,0.1134845134259029,-0.227557264306116,-0.09908166987620204,0
72,-0.9265134174171227,0.5961219992427018,0.01330687981013909,0.934339972605318,-0.43075053492460763,-0.2649482713012457,-0.23138579710581214,-0.19629829325480913,0.6683967862016379,0.15111551406274912,0
73,-0.5090324814008943,2.4297794367207954,0.6843640640611505,-0.4983212864588634,-0.06875987758189246,-0.8743039793162406,0.2750032839011043,0.8977622052753632,0.4411149751298472,0.03152198096968213,0
74,-1.3527823323158517,2.373123498517271,0.11403331420477615,-0.12336841876001291,0.03860431044887746,-0.03171510043112697,-0.23408851120871732,0.919682069984894,-1.1748175781020096,-0.4461775851088328,0
75,-0.3955696237526862,0.6802050910398414,0.016358634656127243,1.176823236057242,-0.6323418285890204,-0.3236458081557966,0.1697333427467379,-0.14091211501361744,0.7601646362577438,0.22703812764859496,0
76,0.5787256429977926,2.192253409269036,0.04511757507593893,0.3699777582845812,-0.4034152330592149,-0.4842061571082219,0.9174952368214203,-0.07930450210475357,0.19332747715802925,0.7202505072526955,0
77,0.7520807955431357,-1.3741427888436435,0.2531174493798383,-0.21759245682040157,-0.3709890227121625,0.21092774032606737,-0.02957534029710556,0.1659189460656425,-0.05537296912100867,-0.12722894039309743,0
78,-1.0309104115041894,0.8291987303781166,-0.3070473627294927,0.6458867595155465,-0.33763038573400395,-0.6152245973744476,-0.2317419939231615,-0.26173110650935405,0.16173745970427256,-0.015070472356931142,0
79,0.017322521045782212,-1.5179472668075311,0.3565545531958123,-0.31281123051334525,-0.33995005392068833,0.21694822300977207,0.35352459824623217,0.12529209172887332,-0.08185870917561015,-0.01009946428779849,0
80,0.03745464789059348,-1.5791157694640947,0.29196049200839813,-0.25448256633515964,-0.32849197949778314,0.18994559394449745,0.372651953545217,0.09926937935773782,-0.07544735583430134,-0.0037309325168408914,0
81,0.043709625782526136,-1.5780349086944963,0.29288361180162287,-0.24387287067604388,-0.2957134288069274,0.18429375893408564,0.3751610554216679,0.10349680591850542,-0.08171797978873103,-0.006026998152218264,0
82,-0.9729408635773268,1.6819214472791348,0.0678387292415572,0.40980616966611383,-0.237721848874994,-0.18441091586386776,-0.015080178092878595,0.3525925487495371,-0.4374546797853169,-0.26995370530858626,0
83,7.945437425974285,1.1536777547244323,-0.398884375659358,0.3345349747836674,0.020527702432979564,-0.039045765889571885,-0.8403524345369221,-0.031505494189378445,0.05766104722693491,-0.02571328642855578,0
84,0.04696080333432182,-1.5819095397609146,0.29369759288727865,-0.2380871498495101,-0.28647607050823454,0.18376889989254072,0.3758641258760016,0.10303702353173114,-0.07691194363329923,-0.004623428905453869,0
85,-0.37027453835203666,-0.07205699681581794,-0.6288136840169893,-2.63799081735481,0.6690237653323413,-0.8862108148699648,-0.0770344327401836,-0.09496983011576547,-0.648076391303502,-0.15398931111605482,0
86,-0.8603974445119472,0.3122256475100256,-0.09531941189718304,1.2790271820511676,-0.6096355569761341,-0.3188924748835021,-0.136243956025131,-0.21034123860359266,0.6392754331013256,0.15480022000873558,0
87,-1.9222955289927304,2.7860589582411994,-3.3077632654019404,-4.6396503097049155,2.3626279911960975,-1.4633724975008933,-1.621474738200644,-1.41514964620844,2.455292506971391,0.7500623595026554,0
88,1.1351178879219825,-0.4219418328720593,-0.318720155181434,-1.318172667866568,1.0318607426243511,-0.5825177306032829,0.14660129240031305,-0.12790792419624264,-0.1906603934360023,0.46206227800495375,0
89,0.04238956278806627,-1.5806430547315242,0.2928706327471819,-0.2459517907575122,-0.3067661903700122,0.1867721049445425,0.37431901570852344,0.10118535565052321,-0.07607793557652162,-0.004149114001344891,0
90,8.210610276313957,1.1713797423377044,-0.49177587507233744,0.19418203791752214,-0.574909070767142,0.09656507167226787,-1.5773520307627893,-0.013559916700939268,-0.046487216750044726,0.012025811285401937,0
91,0.8110335064744427,-1.3732850666778724,0.23447059835011172,-0.18045633485018486,-0.30078163272631786,0.19934102422440364,-0.03969126889351714,0.1548110472540996,-0.07373591213106646,-0.11233598269622139,0
92,-1.1597182108388677,1.2773550567049505,-0.9374393263441987,0.8151049079554855,-0.007640462806245552,1.8048993148312684,-0.0431724637104,0.09777207318354286,0.27518610030868595,0.07824330287042278,0
93,-0.6010016640146882,-0.24132685221932573,-1.5643019492568226,-4.165761516292532,1.6356030340966026,-1.56103159413385,-0.7022800891553096,-0.8544288557770964,1.2554834979355969,0.4173759673190436,0
94,0.0553550748537414,-1.1440543585371739,1.2248414558715301,-0.5840984518986762,-0.27751793236037064,0.29586155723553326,0.2660312963500593,0.8763099614158899,0.4031193654951491,0.07835653289190081,0
95,8.177207136623347,1.413674995953788,-0.4032183107229262,0.11389106824886745,-0.5214898138177056,-0.012602206497364257,-0.5948464047360679,-0.10839082596950236,-0.021630582914017406,0.569979906745069,0
96,0.8669282256838743,-1.4429837039203077,0.2727795811749647,0.07521350965809534,0.3826361042229143,0.09754983892542744,0.0528652689843963,0.2164777162661887,-0.09738918404493437,-0.13864306767751852,0
97,-1.4729614789592402,2.252458044244559,-1.816341176708019,0.4125388327111947,0.5848338412848523,4.0616558443274995,0.08810378091015429,0.4396380773073229,-0.14721869501102344,-0.011547663698585144,0
98,0.5248870734299039,-1.4144807230004879,0.2814219036077756,-0.17963044459343788,-0.17675787957581207,0.17616116296803697,0.2980281819781476,0.10584898048937963,-0.08115544023247541,0.04162413812895481,0
99,7.3805271092133085,0.9912019222697411,-0.3846211804888941,0.09205848585242028,-0.5844848979294871,0.07297833298974975,-0.9845764210858667,-0.0516193971269977,0.10532720627258242,-0.2729554897370236,0
100,0.8910870043975456,-1.3471088715636692,0.20787804716205577,-0.17191134513024542,-0.3024565629204365,0.20551098164412407,-0.04783968934818411,0.13637742660344468,-0.09637245184930356,-0.05846232035000192,0
101,0.3491348268426813,-1.5859548254913842,0.3219982133118504,0.05452477716735819,0.4515358389388788,0.08076483982072216,0.3503454237275778,0.192364993366515,-0.1008289286618392,-0.05120821835823346,0
102,9.113224216411538,1.0566143646548172,-0.661060304072784,0.4251976513810982,-0.5832083656995847,0.23014732072376443,-3.4376259097400537,0.18898893560054889,-0.40489478511644655,0.07370539718792576,0
103,0.5144110027562315,-1.455591580874744,0.3015560387808621,-0.13153235447249836,-0.0598210799263819,0.1668831881535034,0.20597941636861725,0.1478499003070434,-0.08660751734954192,-0.006509305271776495,0
104,-0.9756719006797268,0.6584625232208344,-0.184950095060861,0.9873995801366159,-0.4916012630353079,-0.4685518940851541,-0.16178447653734193,-0.1727387092434309,0.140841468534878,-0.0010646554488630336,0
105,7.37534482050268,5.489094367148255,0.20278776008783522,1.2868550252576154,0.4728004062294579,-1.6656242893834088,6.092596184169543,-0.7934989545215054,-1.4010785636598915,10.906167502084989,0
106,-1.3219654000131127,1.718389217876918,-0.6140223507847063,-0.07546045196308537,0.010606929865768184,-0.7120640366080044,-0.29497771912929394,0.13966400594875025,-0.8692367298251282,-0.3084073711067349,0
107,-0.8732143057983662,1.3368469176855458,0.35666072307833085,0.5831521712209685,-0.3353483744766855,-0.28122961706734667,-0.10394610608291784,0.31615891248111416,0.08482732590176972,0.20530070592803012,0
108,-1.0837688333948488,1.103733162611864,-0.5334825051168683,0.8916757952242197,-0.21352059616072436,0.9443913614630612,-0.08256124712369936,0.1671794195212442,0.19568502691690104,0.021262947747046342,0
109,-1.491140815016377,2.9668417325288936,1.8458931995467713,-0.5449269463461993,0.00017857437413386723,-0.5226367182921416,-0.5306455238003607,2.6729888571939213,-0.7857067950823333,-0.4967314014432269,0
110,-1.027658335028069,0.9833417240034463,-2.8827049245910223,-5.718452283712863,2.516140283121092,-0.02347041097965871,-0.9178636328310918,-0.8886958081259139,1.4231976019389774,0.5127942079152393,0
111,-0.9706182210236086,0.6545779000606271,-0.13432047370368855,1.023260299712242,-0.5042305213838046,-0.4395493614221409,-0.15728767703158741,-0.19405162396125317,0.11863211769008147,-0.007881076442585178,0
112,0.07701205853264372,-1.5900677677663568,0.29914727404740743,-0.18624658155206011,-0.15229553651048758,0.1638454476539794,0.38614485584850866,0.11537258857870322,-0.08280216696624247,-0.007838803433696416,0
113,0.4571994228958822,-1.4352210285735845,0.303862313188493,-0.20076666770344656,-0.2164531295411508,0.1770352846066895,0.28026560547618357,0.12285796718073393,-0.0631877057531095,-0.0020227598745481473,0
114,-1.0969336186806216,1.124582112868877,-0.17473519175382946,0.7823719985579467,-0.4066768562624465,-0.4436865008842783,-0.13524239709273853,0.07375581616225817,-0.5514778186799426,-0.21392707234177058,0
115,-0.07015317336950341,-1.124647574735235,0.721687456870375,-0.7227852637689602,-0.1941901919545506,0.11495687620286335,0.22827023642955627,0.7084258733646563,0.035978038229524625,-0.022337411230815375,0
116,-0.2853534550306769,-0.7893659751665205,-0.32178909766234776,-1.75219478174127,0.30457013062589466,-0.47408484800800343,0.014679162147206581,-0.15157808416451976,-0.23639551630967964,-0.0566498941735697,0
117,0.49793588917021775,-1.476457557637233,0.3144563395795531,-0.08213506758861688,0.08051126819879842,0.13895175608467067,0.2536159649764321,0.15672156428346723,-0.08043575386642023,-0.03298507064536376,0
118,0.8279256883979942,-1.3617510883583306,0.23634387246045524,-0.17933480783889583,-0.2949977734318212,0.19523429559458594,-0.02008406342539942,0.15368114509314057,-0.07976713871032465,-0.0784686738245692,0
119,-0.19799665689361431,-0.6963151103387508,-0.5423646416789888,-2.1610394840686515,0.4972566041440579,-0.6739872012978644,-0.05276501725671298,-0.30819600736343444,0.16664232350981878,0.10213741595956637,0
120,0.8859073699159957,-1.3405145527775373,0.20433773386323356,-0.19606782650872004,-0.36711817293940757,0.2149228884111971,-0.05650207474578854,0.13052144604668617,-0.0941684195435037,-0.055800760387502826,0
121,0.7927490029721638,-1.374338771633409,0.22920671339275453,-0.2088962812151208,-0.379205187455869,0.2127017416576709,-0.064026626360964,0.14888957940451913,-0.06677176052564911,-0.13414626368297788,0
122,-1.4440363767216386,4.311094595439696,10.97072414019759,-1.4769758180953336,1.4929923489610388,2.5540306039852867,-2.5376133133349743,-6.052425944423871,0.12419629808760417,-0.29642761458520045,0
123,2.9272200158369412,-0.9814223308738216,0.2737644348381619,1.312696072468053,3.7378145904946254,-0.5219150809187644,0.8263681159389904,0.3287792304165093,-0.14031284078246778,0.08028888024812919,0
124,-1.0989570946529998,2.3887840133175446,0.32760414124641746,-0.007147855685758954,-0.05310143381249005,-0.09545770352303519,-0.05048744934726786,0.7209724165411923,-1.1065680305411334,-0.3190558855407338,0
125,0.11536565740438989,-1.600430189595023,0.3060693169108279,-0.1202564484367936,0.018474349845274688,0.13849236867780387,0.3991581094774993,0.13107487489515451,-0.09029300416617426,-0.011972603131260836,0
126,8.141430854966208,1.3899809746378544,-0.4098683690008893,0.10161231937532732,-0.5639921512530134,0.0014647399271822755,-0.6527118326010491,-0.10746386381559767,-0.008872005238312901,0.49505814401271214,0
127,0.4879969144409539,-1.4134078433825952,0.2884293071777223,-0.18379340922673362,-0.16401274825386408,0.16962378321563176,0.36866735682689233,0.09937957377059516,-0.0666416516520498,0.032824364876070246,0
128,-0.9673015115955209,0.7112680462588558,-2.4555963543831916,-6.186540940010013,2.586337623642201,-2.580124205066058,-1.216833754353676,-1.211023566162223,1.2810375808414785,0.42653182210107843,0
129,-1.9069637281741807,3.573653045952695,-2.954802788328758,-0.5823035565480758,1.4119688869209457,5.814959209812995,0.08558588697761284,0.6543475373337934,-0.8980936629335322,-0.18508481493412668,0
130,-0.038195978073604836,-1.229264305722871,0.16753714726018526,-0.7686491518817254,-0.09536070270992929,-0.014109426008234624,0.25623846167097425,-0.027671793044454752,-0.23073100233771715,-0.04646147814717415,0
131,-0.1399696546241362,-1.1197960059674754,0.0576760423424489,-1.137812966357439,0.07917096454335298,-0.15539944556379806,0.13179667161383798,-0.1829848002662032,-0.10851840648072864,-0.012506097558838006,0
132,-0.6942313448323032,3.849250611727721,-2.313971272121769,-0.5570383665808388,1.0003359722116079,4.176799331306338,0.44999928509237264,0.5761740114631545,-1.0041772450730544,0.1870662780842794,0
133,0.5324637378627991,-1.3963467589622638,0.26698269964371896,-0.2454225558756959,-0.3668370186867188,0.20715342460448177,0.23096835218160847,0.0932476686159836,-0.0836560400101602,0.05446651082814872,0
134,0.5757343529040674,-1.399200853518969,0.25990313108820884,-0.2348319279617164,-0.36570832649038465,0.21217718901858162,0.15262115519988423,0.10201698404692525,-0.10071112364013515,0.0638408678453544,0
135,0.04656875543388172,-1.5805525837936694,0.2935354093843118,-0.23882201202970685,-0.28596805160018685,0.18333799154768884,0.3759114982949985,0.10363254515544645,-0.07912085557928022,-0.005313408016364043,0
136,-1.0867940536178524,0.8544042092655239,-0.5407546782886451,0.2378281116761227,-0.14207397174625727,-0.8066256738606183,-0.38334191584773203,-0.41244825782527356,0.511563320167019,0.11721705442372093,0
137,0.4928202448630427,-1.4087991967613211,0.2841696071488657,-0.20060595321311894,-0.21454094110822694,0.17808313742689744,0.34575276619540085,0.09658322551551253,-0.06840986702498977,0.03684529358534169,0
138,-1.0250100465362812,0.9853887003422488,0.7421141214832107,0.8659888715836334,-0.17702932842093802,0.40832764463384563,-0.3660496598890698,-1.2588598349801838,0.10744294788219037,-0.0001233488292713541,0
139,-0.9191955234345499,0.7671603281645927,-0.6198669988200887,1.0788756779739104,0.15342975927424457,0.753936755565159,-0.09714662407122078,-0.08453769484744618,0.6529156586479093,0.17938889623799478,0
140,0.236816139737303,-1.6304270229785345,0.3278722359770825,0.08908617847529593,0.5660322397423417,0.05634714052756623,0.44111925089973836,0.18271538055927658,-0.11951440568343469,-0.026708316804787312,0
