,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Unique Received From Addresses,Unique Sent To Addresses,min value received,max value received,avg val received,min val sent,max val sent,avg val sent,valid_ERC20_mstt,valid_ERC20_mrtt,FLAG
21,-0.10483401152823286,0.005175890684398236,2.1259505579219984,-0.16763920057208875,-0.15830406944232223,-0.2705729274650201,-0.1950734979688684,-0.27615475481864704,-0.21553345769800084,-0.2300956474756804,-0.29833608109582094,1.1869846904635795,0.9657154549334057,0
22,-0.307152906385808,0.42575162991040566,0.028693463415608217,-0.04751531179904202,-0.21363762919321766,-0.27067787570374663,-0.1783499599315778,-0.25541191327660295,-0.22399568362823116,-0.23373269350503606,-0.3082644365515848,1.1869846904635795,0.9657154549334057,0
23,-0.307152906385808,-0.4492906064824274,-0.6853384413322196,-0.16763920057208875,-0.1859708493177699,-0.23197647076172218,-0.18810249731910328,-0.25477466611815214,0.1989243665772633,-0.22464418829365995,-0.2689619896640688,-0.8423762319418949,-1.0353854086288574,0
24,-0.16036157859273045,3.547667286268149,0.35433183217085595,-0.11958964506287006,-0.019970170065083455,-0.27067787570374663,-0.14935375800728362,-0.22415931251908403,-0.22399568362823116,-0.1791770030647011,-0.3022857499730683,1.1869846904635795,0.9657154549334057,0
25,-0.307152906385808,-0.4492906064824274,-0.6852180859370913,-0.16763920057208875,-0.1859708493177699,-0.2664380705997069,-0.19500159093473496,-0.2752135519921114,-0.17775901199030478,-0.23273907253356926,-0.3039676094552527,-0.8423762319418949,-1.0353854086288574,0
26,-0.29447643127145434,6.9369956244177775,0.3802854559980377,-0.11958964506287006,-0.13063728956687445,-0.27067787570374663,-0.19222805626653447,-0.2707838566024421,-0.054751165023624086,-0.22940527249100312,-0.29171133971670454,-0.8423762319418949,-1.0353854086288574,0
27,0.8873414945036769,-0.016690489835811857,2.3227508379546586,-0.02349053404443267,0.7270328865720058,-0.2706020831943683,1.509025949350301,0.49356953793669384,-0.22399568362823116,0.6755288138338796,0.030300497950720567,1.1869846904635795,0.9657154549334057,0
28,-0.307152906385808,-0.0886032330915681,0.23227502364692434,-0.09556486730826072,-0.21363762919321766,-0.27067787570374663,-0.1942970817871854,-0.2754098618599819,-0.22399568362823116,-0.23373269350503606,-0.3082644365515848,1.1869846904635795,0.9657154549334057,0
29,-0.30688095262900605,2.9006080591587313,1.0836494704130135,0.0005342437101766808,-0.1859708493177699,-0.27050242262509067,-0.163614273602982,-0.2542597625165475,-0.1458786758875329,-0.19591120642022275,-0.2640567765375393,-0.8423762319418949,-1.0353854086288574,0
30,-0.2149858998463483,-0.4492906064824274,-0.6783272514685116,-0.16763920057208875,-0.15830406944232223,-0.2571453050872304,-0.19314121127969572,-0.2697020906944377,-0.22399568362823116,-0.23373269350503606,-0.3082644365515848,1.1869846904635795,0.9657154549334057,0
31,-0.13132622749489423,-0.40467098939091,-0.6133542007057295,-0.16763920057208875,-0.04763694994053123,-0.27029078423603287,-0.19569539655867776,-0.27738377378981754,-0.22399568362823116,-0.2336222473282625,-0.3081773579931993,1.1869846904635795,0.9657154549334057,0
32,-0.307152906385808,-0.4067674331330007,0.731273215372273,-0.09556486730826072,-0.21363762919321766,-0.27067787570374663,-0.1617528586230413,-0.2702955568127486,-0.22399568362823116,-0.23373269350503606,-0.3082644365515848,1.1869846904635795,0.9657154549334057,0
33,-0.307152906385808,-0.4492906064824274,-0.6854196229671332,-0.16763920057208875,-0.1859708493177699,-0.27065465021568386,-0.19584573565364383,-0.2777143700027257,-0.22399568362823116,-0.23373269350503606,-0.3082644365515848,1.1869846904635795,0.9657154549334057,0
34,-0.21994476834875495,-0.4408412035281503,1.3178520001659932,-0.16763920057208875,-0.10297050969142667,-0.2672405576632537,-0.19026692306977935,-0.2728806355331279,-0.22399568362823116,0.7133762203272208,0.22588812528782054,1.1869846904635795,0.9657154549334057,0
35,-0.22124900303227657,5.158932548712401,0.401422817159633,-0.1436144228174794,-0.13063728956687445,-0.27067787570374663,-0.1904126450496536,-0.2713184674116272,-0.22340332781311503,-0.22365080191166217,-0.279295917457195,-0.8423762319418949,-1.0353854086288574,0
36,1.1172183700505154,-0.3675640663476292,-0.17936571429050188,-0.1436144228174794,-0.10297050969142667,-0.26293604634947093,-0.11836375590577444,-0.19050278139940327,-0.22399568362823116,-0.19736223321147936,-0.25929994219179325,1.1869846904635795,0.9657154549334057,0
37,3.413747794584515,1.2748631661879117,1.8418847438812107,-0.02349053404443267,-0.0753037298159789,-0.27067787570374663,-0.12548548932195022,-0.177057006400319,-0.22399568362823116,-0.05369891505193075,-0.14840657376244726,1.1869846904635795,0.9657154549334057,0
38,-0.2761371112632129,3.2519316232822737,0.38424524926626796,-0.04751531179904202,-0.1859708493177699,-0.27067787570374663,-0.19350220024491038,-0.27364647084355775,0.15680448323213472,-0.22554933993898577,-0.2728762388874762,1.1869846904635795,0.9657154549334057,0
39,-0.18644382222931802,2.9316027598025127,0.4325193510918736,-0.11958964506287006,0.09069694943670759,-0.27067787570374663,-0.1168061188909199,-0.23271514710076202,-0.22399568362823116,-0.19736223321147936,-0.2901143568606065,1.1869846904635795,0.9657154549334057,0
40,-0.2937414211179356,-0.4492906064824274,-0.6844006643393059,-0.16763920057208875,-0.15830406944232223,0.5112468890781038,-0.03931174004243462,0.18602487604016638,-0.1109976344699013,-0.05249205043471673,0.0888657474244333,-0.8423762319418949,-1.0353854086288574,0
41,-0.1609316198006817,-0.41973573500444367,-0.6430933827406382,-0.07154008955365136,-0.15830406944232223,-0.26912950983289147,-0.18035150954667775,-0.26571871396703656,-0.20711117347416116,-0.21554829078622934,-0.287700488577718,-0.8423762319418949,-1.0353854086288574,0
42,-0.24149608272787348,6.958135858748221,0.38643825556457206,-0.1436144228174794,-0.15830406944232223,-0.27067787570374663,-0.18500892171547176,-0.2670143802164067,0.3645941024599039,-0.22108304741493695,-0.2535641287458674,-0.8423762319418949,-1.0353854086288574,0
43,1.2159057333296348,0.5622179166902176,0.15480148114499087,-0.11958964506287006,-0.04763694994053123,-0.2691682189796629,-0.18965083500849597,-0.2700429307983319,-0.22399568362823116,-0.23027749977714815,-0.3022939049866188,1.1869846904635795,0.9657154549334057,0
44,-0.3017750820958957,-0.4471757958990419,-0.04229099609106939,35.14878409870365,33.12483212072132,-0.27067787570374663,1.0440577234010424,-0.19169796935811964,-0.22399568362823116,1.7666426226405785,-0.18813198825248864,1.1869846904635795,0.9657154549334057,0
45,-0.2923138680642125,3.2778478923080123,0.21606231428488476,-0.07154008955365136,-0.019970170065083455,-0.27067787570374663,0.07537219121543881,0.011933828645528345,-0.21553345769800084,0.175434984797476,0.15977724702728818,1.1869846904635795,0.9657154549334057,0
46,1.600583913987009,1.3250295693504923,2.9964875548765604,-0.04751531179904202,0.4226983079420806,-0.27067787570374663,1.311312990706584,0.5602355682880253,-0.22399568362823116,0.6755288138338796,0.3662084551162289,1.1869846904635795,0.9657154549334057,0
47,1.3938182077006451,-0.4492906064824274,-0.09749129583599496,-0.16763920057208875,-0.15830406944232223,-0.19325958216098918,-0.18035150954667775,-0.23181200416323755,-0.08674362561997158,-0.18645109512341243,-0.20847764609507535,1.1869846904635795,0.9657154549334057,0
48,0.03447817961381706,-0.352864033725523,2.346931345289564,1.1777483536860347,2.6360406979779003,-0.27011194797794913,-0.013428617507040448,-0.25932605305547013,-0.22399568362823116,0.20271283001764348,-0.2824049986792608,1.1869846904635795,0.9657154549334057,0
49,-0.14631145116924513,-0.4303602967349324,-0.3786579682094692,-0.09556486730826072,0.14603050918760307,-0.26998111106186184,-0.04087712649517398,-0.1592167904243807,-0.22399568362823116,-0.05188039203725292,-0.2551154608269788,1.1869846904635795,0.9657154549334057,0
50,-0.30502872704213874,-0.44385926912807494,-0.6833790605379594,-0.07154008955365136,-0.1859708493177699,-0.26471666710095426,-0.19383553146631424,-0.27291770363350015,-0.15887386238180973,-0.23136947192881777,-0.30002923334508225,-0.8423762319418949,-1.0353854086288574,0
51,0.36045354934349233,-0.4490656126765647,-0.6081762105613789,-0.16763920057208875,-0.1859708493177699,-0.2706701338743924,-0.19532342354020504,-0.27705317757690934,-0.22314946103520816,-0.23304228396842153,-0.3071119530502797,-0.8423762319418949,-1.0353854086288574,0
52,-0.2558263306876443,-0.4051918205333443,-0.6713053864402436,-0.1436144228174794,-0.10297050969142667,-0.26494166788747764,-0.1863555260378461,-0.2619626129527817,-0.22399568362823116,-0.22464007843164688,-0.29747224732679617,-0.8423762319418949,-1.0353854086288574,0
53,-0.307152906385808,-0.4492906064824274,-0.6854270861352769,-0.16763920057208875,-0.1859708493177699,-0.26405961030182756,-0.19452543137356307,-0.2738029071348603,-0.15174342156847906,-0.2321800003661208,-0.3015499507031921,-0.8423762319418949,-1.0353854086288574,0
54,-0.307152906385808,-0.4492906064824274,-0.6574906843242536,-0.16763920057208875,-0.1859708493177699,-0.2696328139010424,-0.19564116754224717,-0.27710832745348213,-0.21260815081617948,-0.2334879766814738,-0.3072061800245934,-0.8423762319418949,-1.0353854086288574,0
55,-0.30527944717228356,0.48462981947433365,0.077972510747421,-0.16763920057208875,-0.1859708493177699,-0.27054379496115993,-0.1956561611546668,-0.2774946337198794,-0.2237994446089091,-0.23351091007521196,-0.30789131912350226,-0.8423762319418949,-1.0353854086288574,0
56,0.32577413694458035,3.4605743486821483,0.9869856034006552,-0.1436144228174794,-0.0753037298159789,-0.26645502520599273,-0.15324946242750007,-0.24951454059134173,-0.22399568362823116,-0.22337984198247512,-0.30029591093863506,1.1869846904635795,0.9657154549334057,0
57,-0.2564314890473748,-0.12047495040718142,-0.3897057243537889,0.02455902146478603,0.06303016956125987,-0.26680696102660884,0.39155700635514357,-0.09516725920849706,-0.22399568362823116,0.3675136958826095,0.0713573815818081,1.1869846904635795,0.9657154549334057,0
58,0.7743818673991198,2.0781684562345255,0.6198896190183926,-0.07154008955365136,-0.04763694994053123,-0.27067787570374663,-0.19403833890542352,-0.2764847541217263,-0.22399568362823116,-0.2306109477941655,-0.30495355609835045,1.1869846904635795,0.9657154549334057,0
59,0.16780248803853406,-0.3938352089855297,2.590075222831156,-0.16763920057208875,0.6163657670702148,-0.2691294324145979,-0.19250590151268285,-0.2766031534820882,0.20341873939106805,-0.20950699002735224,-0.2556058075578566,1.1869846904635795,0.9657154549334057,0
60,-0.15156514041100758,-0.40147778284006613,0.0722501187006699,-0.09556486730826072,0.00769660981036432,-0.26680696102660884,-0.0873660043663803,-0.2190946290450854,-0.22399568362823116,-0.09916199041887654,-0.30317257820653076,1.1869846904635795,0.9657154549334057,0
61,-0.30514142859901167,-0.2315523588898663,-0.6538438717656462,-0.11958964506287006,-0.1859708493177699,-0.2703682025295756,-0.17910385004721716,-0.2534767683443449,-0.22069939276162853,-0.2140843161111082,-0.2667341767964103,-0.8423762319418949,-1.0353854086288574,0
62,-0.3022887725254105,1.1300366868258265,-0.3055962917262787,-0.1436144228174794,-0.15830406944232223,-0.2706701338743924,-0.1948120582827225,-0.27693147225441844,-0.2239330631563474,-0.23251634529030052,-0.3065683981982029,-0.8423762319418949,-1.0353854086288574,0
63,-0.307152906385808,-0.4492906064824274,-0.5947325255216317,-0.16763920057208875,-0.1859708493177699,-0.17777592345243773,-0.1772517343927383,-0.22262877602689898,0.7914341095830588,-0.21191121929755158,-0.21389937749066631,-0.8423762319418949,-1.0353854086288574,0
64,4.332791423697205,3.6233058744723015,0.24231855855873866,-0.1436144228174794,-0.13063728956687445,-0.27067787570374663,-0.16485263377698076,-0.23181200416323755,0.1950954632106119,-0.19744702184703872,-0.20365727027441258,1.1869846904635795,0.9657154549334057,0
65,-0.30697078720332505,-0.4492906064824274,-0.6854068694519508,-0.1436144228174794,-0.10297050969142667,0.5310804726714302,2.744965395789592,4.316181730358428,-0.22390446083270332,2.496684400624248,3.6257198252797522,-0.8423762319418949,-1.0353854086288574,0
66,-0.3028669805128453,-0.43045606669311304,-0.656151722680913,0.12065813248322348,-0.1859708493177699,-0.2570389091264146,-0.19250110461063205,-0.2683781171443373,-0.07495379858719671,-0.2222245088519281,-0.2895858773807346,-0.8423762319418949,-1.0353854086288574,0
67,-0.18739606871709896,2.4828155523475206,0.32758856106784146,-0.07154008955365136,-0.15830406944232223,-0.27067787570374663,-0.15927092135345972,-0.22751396871535878,-0.22399568362823116,-0.14280769753325878,-0.1843777408667866,1.1869846904635795,0.9657154549334057,0
68,1.808457035571341,-0.3752164795814306,-0.17820193241249294,-0.16763920057208875,-0.15830406944232223,-0.2699114345976734,-0.15320109663577325,-0.2148142345784566,-0.22381975395114162,-0.1836934759128168,-0.21847624319118042,-0.8423762319418949,-1.0353854086288574,0
69,0.006030836638795768,-0.2560976744046628,1.2673111735753135,0.2407820212562702,1.5293695029599907,-0.27067787570374663,-0.1269960779495182,-0.2415535633870374,-0.22399568362823116,-0.13916949674178883,-0.28017577814773975,1.1869846904635795,0.9657154549334057,0
70,0.00976060482892934,-0.341346712316378,-0.3666345524086201,-0.07154008955365136,0.11836372931215532,-0.2630134646430137,-0.1819091465615323,-0.25883529675225014,-0.22399568362823116,-0.21918450938761339,-0.2897838782786873,1.1869846904635795,0.9657154549334057,0
71,1.4459965784989424,0.8659897287012339,1.4376281652737137,-0.07154008955365136,0.09069694943670759,-0.27067787570374663,-0.16470539445716859,-0.24670919755249826,-0.22399568362823116,-0.1991807562261572,-0.2702356423541758,1.1869846904635795,0.9657154549334057,0
72,-0.15163864142635947,-0.14611178106178982,-0.4585011138322807,0.02455902146478603,0.09069694943670759,-0.2706004574102039,-0.18035150954667775,-0.2687851361817961,-0.22399568362823116,-0.22100303240229122,-0.29946794507395375,1.1869846904635795,0.9657154549334057,0
73,-0.2868494759117747,0.6703080896280087,1.2407623542161288,0.02455902146478603,1.7783705218390204,-0.27067787570374663,0.7356139457555191,0.05572623762195519,-0.22399568362823116,0.6755288138338796,-0.29877996705518783,1.1869846904635795,0.9657154549334057,0
74,0.5221214826437897,-0.1195493927976414,2.492207423985585,0.04858379921939538,0.92070034570014,-0.27067787570374663,-0.13364286071683223,-0.22950918573447077,-0.22399568362823116,-0.14644358880050015,-0.2773345934460352,1.1869846904635795,0.9657154549334057,0
75,-0.25205899531188647,-0.43479392103180065,-0.6486615989594072,-0.1436144228174794,0.06303016956125987,-0.2706004574102039,0.1923964527145364,0.013276875760467858,-0.22399568362823116,0.2208980601644218,-0.18381594143280297,1.1869846904635795,0.9657154549334057,0
76,-0.019857037646083448,0.02224852562663641,0.5169866693985128,0.07260857697400473,0.39503152806663283,-0.27067787570374663,1.0301098154799566,0.22895652267691793,-0.22399568362823116,1.6939017020534652,0.4852234149094878,1.1869846904635795,0.9657154549334057,0
77,-0.3054860666932171,-0.4492906064824274,-0.6851135386027571,-0.16763920057208875,-0.10297050969142667,0.5112468890781038,-0.03931174004243462,0.18602487604016638,-0.20707123176777043,-0.10797338545622982,-0.14941471273750248,-0.8423762319418949,-1.0353854086288574,0
78,-0.307152906385808,0.13002908609688457,0.2323287143713339,-0.07154008955365136,-0.21363762919321766,-0.27067787570374663,-0.15948568772511268,-0.2712898203314558,-0.22399568362823116,-0.23373269350503606,-0.3082644365515848,1.1869846904635795,0.9657154549334057,0
79,-0.28716226356599434,-0.43819900221615365,-0.6341559082418223,-0.11958964506287006,-0.10297050969142667,-0.2706038715569491,-0.1952213820419126,-0.27716994691427704,-0.22399568362823116,-0.23318713660063264,-0.3081852770854321,-0.8423762319418949,-1.0353854086288574,0
80,-0.307152906385808,-0.4492906064824274,-0.6849000353115566,-0.16763920057208875,-0.1859708493177699,-0.26719810147107487,-0.19515374649794126,-0.2756643199284117,-0.18614609335427473,-0.23291930998659996,-0.30474703057678265,-0.8423762319418949,-1.0353854086288574,0
81,-0.307152906385808,-0.4492906064824274,-0.6783473736813548,-0.16763920057208875,-0.1859708493177699,-0.2639609871376835,-0.19450568735572005,-0.27374441456324594,-0.15062903103572697,-0.23215605223654048,-0.3014463891087391,-0.8423762319418949,-1.0353854086288574,0
82,0.16662810514880075,-0.24979719188189045,1.2504604105722261,0.04858379921939538,0.4503650878175283,-0.2702088214886591,0.11412713007756625,-0.192101521726957,-0.22399568362823116,-0.05188039203725292,-0.2375239091277112,1.1869846904635795,0.9657154549334057,0
83,-0.3068589023244005,-0.4492906064824274,-0.6854009493016935,-0.1436144228174794,-0.13063728956687445,3.1185967175908638,2.226953553925234,4.316181730358428,0.49624890574887176,2.5239761120824027,4.9370491498331095,-0.8423762319418949,-1.0353854086288574,0
84,-0.307152906385808,-0.4492906064824274,-0.6854112465843222,-0.16763920057208875,-0.1859708493177699,-0.26293604634947093,-0.19430049773940516,-0.273136530776761,-0.13964870053543801,-0.23192008614572485,-0.3004259743611165,-0.8423762319418949,-1.0353854086288574,0
85,-0.3060365076304078,2.208150592078616,1.4840544874354449,-0.07154008955365136,-0.13063728956687445,-0.2706004574102039,-0.0873660043663803,-0.22130896247914436,-0.22319050283096972,-0.10644596978721858,-0.21164058028994195,-0.8423762319418949,-1.0353854086288574,0
86,-0.2913910219825723,-0.4492906064824274,-0.6830038552703112,-0.16763920057208875,-0.15830406944232223,-0.2676585622555791,-0.19524592916135664,-0.27593741535834426,-0.22399568362823116,-0.23302438606491108,-0.30748242029555933,1.1869846904635795,0.9657154549334057,0
87,1.4063378806489149,7.5384066913231615,1.1917173732506128,-0.11958964506287006,-0.04763694994053123,-0.2705230391166611,-0.16458437148572094,-0.22998594220639698,-0.22399568362823116,-0.1971200441349076,-0.28598547428634424,1.1869846904635795,0.9657154549334057,0
88,-0.29656794349718946,1.267920500178435,0.22259633373980747,-0.07154008955365136,-0.15830406944232223,-0.27067787570374663,0.1913302463031495,-0.1263094408309046,0.6222269093948041,0.4191170687643054,1.5836406390862698,-0.8423762319418949,-1.0353854086288574,0
89,-0.307152906385808,-0.4492906064824274,-0.68533645745208,-0.16763920057208875,-0.1859708493177699,-0.26500407477390253,-0.19471450990851552,-0.27436306109310665,-0.16208468476651708,-0.2324022329711295,-0.3025109761910904,-0.8423762319418949,-1.0353854086288574,0
90,-0.3066726997521757,-0.449263056220485,-0.6853767963482494,-0.1436144228174794,-0.13063728956687445,4.066174202474575,2.037251804528452,4.316181730358428,-0.17268074558731433,2.4551162378501394,4.9370491498331095,-0.8423762319418949,-1.0353854086288574,0
91,-0.30538479862762125,-0.4492906064824274,-0.6852304300801814,-0.16763920057208875,-0.13063728956687445,0.5112468890781038,-0.03931174004243462,0.18602487604016638,-0.13143594102563086,-0.10257714208850426,-0.04351236201795564,-0.8423762319418949,-1.0353854086288574,0
92,2.244093470172171,-0.3846839303103399,0.107753165324293,-0.1436144228174794,-0.10297050969142667,-0.26293604634947093,-0.19275061016243544,-0.2708407237426764,-0.22399568362823116,-0.2300956474756804,-0.3055906616169632,1.1869846904635795,0.9657154549334057,0
93,-0.2257039812405487,5.097194379575409,0.39219283055580795,-0.11958964506287006,-0.13063728956687445,-0.27067787570374663,-0.19120847202335053,-0.2717073908980433,-0.03782671316316338,-0.22830712099812966,-0.28788453866174707,-0.8423762319418949,-1.0353854086288574,0
94,-0.3064162628763925,-0.4484791856723629,-0.6824344186899599,0.0005342437101766808,1.2250349243300653,-0.27067787570374663,-0.1183567380148259,-0.26186339276438264,-0.22399568362823116,-0.15231583238584073,-0.29260993255987944,-0.8423762319418949,-1.0353854086288574,0
95,-0.3068572689685038,-0.4492906064824274,-0.6854007288705668,-0.1436144228174794,-0.13063728956687445,3.1164601894603052,2.227381279499624,4.316181730358428,-0.0546855827726648,3.3101789035198905,4.9370491498331095,-0.8423762319418949,-1.0353854086288574,0
96,-0.30588868892175575,-0.4492906064824274,-0.6852886868779279,-0.16763920057208875,-0.13063728956687445,0.5112468890781038,-0.03931174004243462,0.18602487604016638,0.6221842597761158,-0.11622267139270027,-0.04351236201795564,-0.8423762319418949,-1.0353854086288574,0
97,4.904821242452667,-0.427206447701149,0.9244270922184182,-0.1436144228174794,-0.0753037298159789,-0.2706248828818167,-0.19337831463110813,-0.27405062012222403,-0.22399483740563814,-0.23100490898301926,-0.30465970823303545,1.1869846904635795,0.9657154549334057,0
98,-0.2939496739947659,-0.4492879826479566,-0.6844165038902609,-0.1436144228174794,-0.15830406944232223,-0.08013433036848891,-0.07745790166297926,-0.04585163440238195,-0.013751680391658017,-0.05458177887918857,0.0888659125693557,-0.8423762319418949,-1.0353854086288574,0
99,-0.30674048402188914,-0.4492906064824274,-0.6853714115307279,-0.1436144228174794,-0.13063728956687445,3.5812646124839036,2.1343290346103756,4.316181730358428,-0.13937342432592761,2.354029688065808,3.6257198252797522,-0.8423762319418949,-1.0353854086288574,0
100,-0.29430492890230003,-0.4492906064824274,-0.6844441207614088,-0.16763920057208875,-0.15830406944232223,0.5112468890781038,-0.03931174004243462,0.18602487604016638,-0.13583257512994135,-0.05195827574092548,0.0888659125693557,-0.8423762319418949,-1.0353854086288574,0
101,-0.3041328313327943,-0.4492906064824274,-0.68520202595501,-0.16763920057208875,-0.15830406944232223,-0.03842299507547428,-0.14935375800728362,-0.13997972279985207,0.6791805670620706,-0.19858799410133884,-0.19030774114936122,-0.8423762319418949,-1.0353854086288574,0
102,-0.30689075276438627,-0.4492656800549558,-0.685402271888453,-0.1436144228174794,-0.13063728956687445,6.765510860299823,1.4968539010650193,4.316181730358428,-0.21548336132049384,2.251074305827596,4.9370491498331095,-0.8423762319418949,-1.0353854086288574,0
103,-0.2982854172225783,-0.449236817875778,-0.684404065276688,-0.1436144228174794,-0.13063728956687445,0.09304568525441212,-0.11212794442814479,-0.04585163440238195,0.11449335358098295,-0.1123470642401871,-0.04351223619325282,-0.8423762319418949,-1.0353854086288574,0
104,-0.307152906385808,-0.2960252195039479,0.03561896855138743,-0.11958964506287006,-0.21363762919321766,-0.27067787570374663,-0.19403792973510314,-0.27336565231876264,-0.22399568362823116,-0.23373269350503606,-0.3082644365515848,1.1869846904635795,0.9657154549334057,0
105,-0.304996876602153,-0.40858115871087314,-0.24779367657109855,-0.07154008955365136,-0.15830406944232223,-0.2686537279680951,1.0750574277987837,1.1669737929790875,1.8492141279292984,15.329166484026832,2.985786199870261,1.1869846904635795,0.9657154549334057,0
